id;year;month;municipality_code_ibge;municipality_name;dengue_cases;estimated_population;rainfall_mm;average_humidity;average_temperature
1433;2018;8;4305108;Caxias do Sul;0;220438;173.1;79.6;12.0
1434;2018;8;4314902;Porto Alegre;0;687679;123.0;78.5;14.3
1435;2018;8;5002704;Campo Grande;61;392791;153.8;60.1;21.4
1436;2018;8;5103403;Cuiabá;89;279657;9.8;56.5;25.2
1437;2018;8;5208707;Goiânia;604;655531;18.7;42.4;25.3
1438;2018;8;5300108;Brasília;61;1172689;21.0;49.1;21.7
1439;2018;9;1100205;Porto Velho;6;203556;406.8;87.2;25.6
1440;2018;9;1302603;Manaus;7;738012;80.8;67.3;29.7
1441;2018;9;1501402;Belém;6;528989;170.9;79.4;27.6
1442;2018;9;2111300;São Luís;28;406974;11.6;85.9;27.2
1443;2018;9;2211001;Teresina;58;355470;18.0;80.4;26.5
1444;2018;9;2304400;Fortaleza;55;1034611;5.4;72.4;27.2
1445;2018;9;2408102;Natal;390;337029;61.2;83.2;27.6
1446;2018;9;2504009;Campina Grande;13;183901;10.4;73.6;22.8
1447;2018;9;2507507;João Pessoa;163;377756;36.0;73.3;26.7
1448;2018;9;2611606;Recife;89;644213;58.5;78.1;25.2
1449;2018;9;2704302;Maceió;21;403096;65.2;79.3;25.5
1450;2018;9;2800308;Aracaju;3;267071;18.4;63.8;25.9
1451;2018;9;2905701;Camaçari;4;177233;26.6;74.3;26.3
1452;2018;9;2910800;Feira de Santana;39;288378;2.6;77.8;24.8
1453;2018;9;2927408;Salvador;7;1212383;90.1;78.8;27.7
1454;2018;9;3106200;Belo Horizonte;26;1027170;44.4;57.3;22.3
1455;2018;9;3136702;Juiz de Fora;3;267747;76.7;86.5;19.1
1456;2018;9;3143302;Montes Claros;5;180227;0.8;46.2;25.5
1457;2018;9;3170206;Uberlândia;92;336870;460.4;73.8;23.3
1458;2018;9;3304557;Rio de Janeiro;272;2920214;90.6;74.2;26.7
1459;2018;9;3304904;São Gonçalo;58;413779;0.0;56.9;28.6
1460;2018;9;3518800;Guarulhos;5;515164;158.8;73.7;21.9
1461;2018;9;3552205;Sorocaba;2;307419;77.0;77.0;20.7
1462;2018;9;4106902;Curitiba;3;789846;27.4;78.2;16.6
1463;2018;9;4113700;Londrina;3;247287;135.2;71.2;21.4
1464;2018;9;4115200;Maringá;0;180117;143.5;65.4;21.9
1465;2018;9;4205407;Florianópolis;0;285000;202.5;83.0;20.5
1466;2018;9;4305108;Caxias do Sul;0;220438;233.0;80.9;16.7
1467;2018;9;4314902;Porto Alegre;0;687679;168.0;79.4;19.3
1468;2018;9;5002704;Campo Grande;53;392791;153.8;60.1;21.4
1469;2018;9;5103403;Cuiabá;53;279657;66.2;54.7;28.2
1470;2018;9;5208707;Goiânia;602;655531;32.0;41.1;26.7
1471;2018;9;5300108;Brasília;70;1172689;37.6;44.6;23.4
1472;2018;10;1100205;Porto Velho;8;203556;406.8;87.2;25.6
1473;2018;10;1302603;Manaus;10;738012;56.7;65.4;30.5
1474;2018;10;1501402;Belém;4;528989;134.7;78.8;27.7
1475;2018;10;2111300;São Luís;21;406974;4.2;85.9;27.2
1476;2018;10;2211001;Teresina;60;355470;5.1;80.4;26.5
1477;2018;10;2304400;Fortaleza;65;1034611;6.3;72.2;27.7
1478;2018;10;2408102;Natal;376;337029;0.0;83.2;27.6
1479;2018;10;2504009;Campina Grande;33;183901;2.1;74.9;24.0
1480;2018;10;2507507;João Pessoa;200;377756;1.9;69.8;28.1
1481;2018;10;2611606;Recife;91;644213;23.8;72.4;26.6
1482;2018;10;2704302;Maceió;32;403096;5.0;76.7;26.4
1483;2018;10;2800308;Aracaju;8;267071;30.3;65.2;26.7
1484;2018;10;2905701;Camaçari;6;177233;26.6;74.3;26.3
1485;2018;10;2910800;Feira de Santana;62;288378;34.0;74.8;25.2
1486;2018;10;2927408;Salvador;13;1212383;65.6;78.5;25.9
1487;2018;10;3106200;Belo Horizonte;39;1027170;187.1;64.8;23.5
1488;2018;10;3136702;Juiz de Fora;10;267747;85.9;88.8;19.5
1489;2018;10;3143302;Montes Claros;8;180227;112.9;54.9;26.9
1490;2018;10;3170206;Uberlândia;119;336870;460.4;73.8;23.3
1491;2018;10;3304557;Rio de Janeiro;319;2920214;90.6;74.2;26.7
1492;2018;10;3304904;São Gonçalo;71;413779;0.0;60.0;29.3
1493;2018;10;3518800;Guarulhos;3;515164;158.8;73.7;21.9
1494;2018;10;3552205;Sorocaba;2;307419;135.4;79.5;22.0
1495;2018;10;4106902;Curitiba;0;789846;27.4;78.2;18.0
1496;2018;10;4113700;Londrina;10;247287;268.5;76.8;22.6
1497;2018;10;4115200;Maringá;2;180117;319.3;75.3;23.1
1498;2018;10;4205407;Florianópolis;0;285000;101.6;81.3;21.0
1499;2018;10;4305108;Caxias do Sul;0;220438;237.5;79.3;16.8
1500;2018;10;4314902;Porto Alegre;0;687679;91.0;73.1;20.3
1501;2018;10;5002704;Campo Grande;63;392791;153.8;60.1;21.4
1502;2018;10;5103403;Cuiabá;79;279657;140.9;71.0;28.6
1503;2018;10;5208707;Goiânia;793;655531;223.6;64.5;26.3
1504;2018;10;5300108;Brasília;99;1172689;239.4;66.4;23.4
1505;2018;11;1100205;Porto Velho;17;203556;406.8;87.2;25.6
1506;2018;11;1302603;Manaus;11;738012;148.4;76.2;28.8
1507;2018;11;1501402;Belém;3;528989;246.1;81.3;27.6
1508;2018;11;2111300;São Luís;28;406974;167.7;85.9;27.2
1509;2018;11;2211001;Teresina;37;355470;10.2;80.4;26.5
1510;2018;11;2304400;Fortaleza;64;1034611;3.3;72.4;28.3
1511;2018;11;2408102;Natal;290;337029;7.5;83.2;27.6
1512;2018;11;2504009;Campina Grande;19;183901;2.7;75.8;24.4
1513;2018;11;2507507;João Pessoa;212;377756;17.8;72.3;28.5
1514;2018;11;2611606;Recife;59;644213;37.8;71.9;27.2
1515;2018;11;2704302;Maceió;27;403096;61.1;79.1;26.5
1516;2018;11;2800308;Aracaju;3;267071;20.8;64.3;27.2
1517;2018;11;2910800;Feira de Santana;66;288378;25.3;76.2;25.4
1518;2018;11;2927408;Salvador;8;1212383;72.7;78.9;26.4
1519;2018;11;3106200;Belo Horizonte;52;1027170;260.6;67.6;22.4
1520;2018;11;3136702;Juiz de Fora;10;267747;225.7;89.3;19.8
1521;2018;11;3143302;Montes Claros;8;180227;130.2;70.8;24.4
1522;2018;11;3170206;Uberlândia;155;336870;460.4;73.8;23.3
1523;2018;11;3304557;Rio de Janeiro;324;2920214;90.6;74.2;26.7
1524;2018;11;3304904;São Gonçalo;72;413779;6.3;58.7;29.9
1525;2018;11;3518800;Guarulhos;4;515164;158.8;73.7;21.9
1526;2018;11;3552205;Sorocaba;7;307419;135.4;76.7;22.6
1527;2018;11;4106902;Curitiba;2;789846;27.4;78.2;19.2
1528;2018;11;4113700;Londrina;4;247287;124.2;69.3;24.0
1529;2018;11;4115200;Maringá;0;180117;197.9;68.3;24.5
1530;2018;11;4205407;Florianópolis;1;285000;108.9;76.6;23.2
1531;2018;11;4305108;Caxias do Sul;0;220438;204.2;72.7;19.6
1532;2018;11;4314902;Porto Alegre;0;687679;125.3;69.6;22.8
1533;2018;11;5002704;Campo Grande;76;392791;153.8;60.1;21.4
1534;2018;11;5103403;Cuiabá;50;279657;446.8;76.1;28.0
1535;2018;11;5208707;Goiânia;843;655531;186.0;73.9;24.5
1536;2018;11;5300108;Brasília;167;1172689;371.6;81.5;21.2
1537;2018;12;1100205;Porto Velho;7;203556;406.8;87.2;25.6
1538;2018;12;1302603;Manaus;13;738012;349.7;83.9;26.6
1539;2018;12;1501402;Belém;4;528989;432.8;91.5;26.1
1540;2018;12;2111300;São Luís;30;406974;209.8;85.9;27.2
1541;2018;12;2211001;Teresina;84;355470;370.6;80.4;26.5
1542;2018;12;2304400;Fortaleza;90;1034611;197.3;78.9;27.6
1543;2018;12;2408102;Natal;320;337029;66.3;74.9;27.7
1544;2018;12;2504009;Campina Grande;18;183901;28.7;77.9;24.6
1545;2018;12;2507507;João Pessoa;158;377756;57.4;72.3;28.4
1546;2018;12;2611606;Recife;61;644213;74.5;72.0;27.3
1547;2018;12;2704302;Maceió;27;403096;85.4;77.6;26.7
1548;2018;12;2800308;Aracaju;3;267071;13.7;64.3;27.5
1549;2018;12;2905701;Camaçari;8;177233;26.6;74.3;26.3
1550;2018;12;2910800;Feira de Santana;212;288378;25.3;79.6;25.4
1551;2018;12;2927408;Salvador;11;1212383;149.0;79.8;26.6
1552;2018;12;3106200;Belo Horizonte;79;1027170;282.8;67.2;23.7
1553;2018;12;3136702;Juiz de Fora;6;267747;381.0;83.3;21.8
1554;2018;12;3143302;Montes Claros;15;180227;183.6;73.7;24.5
1555;2018;12;3170206;Uberlândia;320;336870;460.4;73.8;23.3
1556;2018;12;3304557;Rio de Janeiro;432;2920214;90.6;74.2;26.7
1557;2018;12;3304904;São Gonçalo;64;413779;131.8;72.3;28.1
1558;2018;12;3518800;Guarulhos;6;515164;158.8;73.7;21.9
1559;2018;12;3552205;Sorocaba;10;307419;135.4;70.4;25.3
1560;2018;12;4106902;Curitiba;2;789846;114.5;70.1;22.3
1561;2018;12;4113700;Londrina;11;247287;52.9;65.4;26.0
1562;2018;12;4115200;Maringá;2;180117;142.4;63.9;26.1
1563;2018;12;4205407;Florianópolis;5;285000;154.9;76.8;24.9
1564;2018;12;4305108;Caxias do Sul;0;220438;200.0;73.2;21.0
1565;2018;12;4314902;Porto Alegre;0;687679;61.6;68.2;24.5
1566;2018;12;5002704;Campo Grande;167;392791;153.8;60.1;21.4
1567;2018;12;5103403;Cuiabá;63;279657;254.3;71.3;28.1
1568;2018;12;5208707;Goiânia;1018;655531;190.1;65.5;25.5
1569;2018;12;5300108;Brasília;239;1172689;178.2;71.3;22.0
1570;2019;1;1100205;Porto Velho;18;203556;406.8;87.2;25.6
1571;2019;1;1302603;Manaus;29;738012;277.4;86.2;27.0
1572;2019;1;1501402;Belém;4;528989;414.1;89.7;26.2
1573;2019;1;2111300;São Luís;76;406974;327.9;85.9;27.2
1574;2019;1;2211001;Teresina;275;355470;197.5;80.4;26.5
1575;2019;1;2304400;Fortaleza;247;1034611;210.2;81.6;27.5
1576;2019;1;2408102;Natal;350;337029;25.4;74.5;27.9
1577;2019;1;2504009;Campina Grande;3;183901;11.2;75.1;25.1
1578;2019;1;2507507;João Pessoa;492;377756;72.6;72.9;28.4
1579;2019;1;2611606;Recife;211;644213;141.3;77.2;26.9
1580;2019;1;2704302;Maceió;183;403096;223.6;80.9;26.1
1581;2019;1;2800308;Aracaju;76;267071;7.4;61.2;27.9
1582;2019;1;2905701;Camaçari;31;177233;26.6;74.3;26.3
1583;2019;1;2910800;Feira de Santana;1098;288378;25.3;79.6;25.4
1584;2019;1;2927408;Salvador;109;1212383;62.9;75.9;27.4
1585;2019;1;3106200;Belo Horizonte;4534;1027170;88.6;55.5;25.5
1586;2019;1;3136702;Juiz de Fora;335;267747;84.3;76.3;24.5
1587;2019;1;3143302;Montes Claros;383;180227;0.0;53.8;26.8
1588;2019;1;3170206;Uberlândia;2616;336870;460.4;73.8;23.3
1589;2019;1;3304557;Rio de Janeiro;1039;2920214;90.6;74.2;26.7
1590;2019;1;3304904;São Gonçalo;46;413779;109.2;75.3;28.0
1591;2019;1;3518800;Guarulhos;240;515164;158.8;73.7;21.9
1592;2019;1;3552205;Sorocaba;52;307419;135.4;70.4;25.3
1593;2019;1;4106902;Curitiba;12;789846;190.6;74.2;24.1
1594;2019;1;4113700;Londrina;229;247287;52.9;77.1;26.9
1595;2019;1;4115200;Maringá;46;180117;201.4;70.1;26.8
1596;2019;1;4205407;Florianópolis;7;285000;236.3;81.4;27.6
1597;2019;1;4305108;Caxias do Sul;0;220438;140.3;78.1;23.5
1598;2019;1;4314902;Porto Alegre;20;687679;101.1;73.3;26.9
1599;2019;1;5002704;Campo Grande;2679;392791;153.8;60.1;21.4
1600;2019;1;5103403;Cuiabá;55;279657;184.3;74.3;27.5
1601;2019;1;5208707;Goiânia;2213;655531;143.2;59.8;26.3
1602;2019;1;5300108;Brasília;1431;1172689;74.3;62.6;23.2
1603;2019;2;1100205;Porto Velho;11;203556;406.8;87.2;25.6
1604;2019;2;1302603;Manaus;23;738012;373.9;88.6;27.0
1605;2019;2;1501402;Belém;6;528989;453.0;91.8;26.0
1606;2019;2;2111300;São Luís;53;406974;521.6;85.9;27.2
1607;2019;2;2211001;Teresina;247;355470;263.9;80.4;26.5
1608;2019;2;2304400;Fortaleza;207;1034611;319.3;85.0;27.1
1609;2019;2;2408102;Natal;327;337029;179.0;78.3;27.9
1610;2019;2;2504009;Campina Grande;2;183901;75.3;82.4;24.8
1611;2019;2;2507507;João Pessoa;459;377756;219.9;78.4;28.2
1612;2019;2;2611606;Recife;199;644213;117.1;80.7;27.3
1613;2019;2;2704302;Maceió;175;403096;96.0;78.3;27.1
1614;2019;2;2800308;Aracaju;54;267071;40.5;64.5;28.1
1615;2019;2;2905701;Camaçari;33;177233;26.6;74.3;26.3
1616;2019;2;2910800;Feira de Santana;1180;288378;25.3;79.6;25.4
1617;2019;2;2927408;Salvador;91;1212383;1.5;75.2;28.6
1618;2019;2;3106200;Belo Horizonte;4975;1027170;223.0;65.5;24.7
1619;2019;2;3136702;Juiz de Fora;363;267747;244.3;88.1;22.7
1620;2019;2;3143302;Montes Claros;349;180227;92.7;67.4;26.3
1621;2019;2;3170206;Uberlândia;4260;336870;460.4;73.8;23.3
1622;2019;2;3304557;Rio de Janeiro;805;2920214;90.6;74.2;26.7
1623;2019;2;3304904;São Gonçalo;35;413779;157.8;81.1;27.4
1624;2019;2;3518800;Guarulhos;282;515164;158.8;73.7;21.9
1625;2019;2;3552205;Sorocaba;59;307419;206.2;78.3;24.3
1626;2019;2;4106902;Curitiba;10;789846;301.2;80.9;21.2
1627;2019;2;4113700;Londrina;410;247287;187.2;74.9;25.4
1628;2019;2;4115200;Maringá;48;180117;129.1;69.2;25.8
1629;2019;2;4205407;Florianópolis;7;285000;274.8;80.1;25.2
1630;2019;2;4305108;Caxias do Sul;0;220438;133.0;78.6;20.8
1631;2019;2;4314902;Porto Alegre;9;687679;111.1;71.2;24.7
1632;2019;2;5002704;Campo Grande;4725;392791;153.8;60.1;21.4
1633;2019;2;5103403;Cuiabá;31;279657;212.5;75.7;27.9
1634;2019;2;5208707;Goiânia;2109;655531;196.1;71.5;25.4
1635;2019;2;5300108;Brasília;1898;1172689;151.8;74.3;22.6
1636;2019;3;1100205;Porto Velho;8;203556;406.8;87.2;25.6
1637;2019;3;1302603;Manaus;25;738012;377.5;83.9;28.0
1638;2019;3;1501402;Belém;5;528989;625.0;91.9;26.3
1639;2019;3;2111300;São Luís;70;406974;818.2;85.9;27.2
1640;2019;3;2211001;Teresina;512;355470;436.0;80.4;26.5
1641;2019;3;2304400;Fortaleza;435;1034611;397.6;90.2;26.4
1642;2019;3;2408102;Natal;376;337029;239.7;80.8;27.5
1643;2019;3;2504009;Campina Grande;5;183901;40.2;82.1;24.9
1644;2019;3;2507507;João Pessoa;680;377756;240.2;79.6;28.2
1645;2019;3;2611606;Recife;247;644213;158.9;81.6;27.3
1646;2019;3;2704302;Maceió;234;403096;175.2;76.5;27.3
1647;2019;3;2800308;Aracaju;53;267071;146.5;66.4;27.9
1648;2019;3;2905701;Camaçari;36;177233;26.6;74.3;26.3
1649;2019;3;2910800;Feira de Santana;1203;288378;25.3;79.6;25.4
1650;2019;3;2927408;Salvador;81;1212383;279.3;75.2;28.6
1651;2019;3;3106200;Belo Horizonte;12543;1027170;135.9;66.4;24.1
1652;2019;3;3136702;Juiz de Fora;842;267747;149.3;82.2;22.1
1653;2019;3;3143302;Montes Claros;670;180227;200.8;69.5;25.8
1654;2019;3;3170206;Uberlândia;6977;336870;460.4;73.8;23.3
1655;2019;3;3304557;Rio de Janeiro;1697;2920214;90.6;74.2;26.7
1656;2019;3;3304904;São Gonçalo;81;413779;244.0;81.5;27.0
1657;2019;3;3518800;Guarulhos;532;515164;158.8;73.7;21.9
1658;2019;3;3552205;Sorocaba;194;307419;206.2;81.0;23.7
1659;2019;3;4106902;Curitiba;14;789846;67.4;82.0;20.6
1660;2019;3;4113700;Londrina;469;247287;172.7;76.4;24.6
1661;2019;3;4115200;Maringá;138;180117;197.8;72.1;24.9
1662;2019;3;4205407;Florianópolis;5;285000;72.5;74.5;25.4
1663;2019;3;4305108;Caxias do Sul;2;220438;114.9;80.3;19.4
1664;2019;3;4314902;Porto Alegre;39;687679;78.2;73.8;23.2
1665;2019;3;5002704;Campo Grande;7719;392791;153.8;60.1;21.4
1666;2019;3;5103403;Cuiabá;42;279657;152.7;75.1;28.1
1667;2019;3;5208707;Goiânia;3058;655531;192.1;71.0;25.5
1668;2019;3;5300108;Brasília;3300;1172689;249.8;79.1;22.0
1669;2019;4;1100205;Porto Velho;7;203556;406.8;87.2;25.6
1670;2019;4;1302603;Manaus;31;738012;273.6;82.8;27.5
1671;2019;4;1501402;Belém;6;528989;493.7;90.5;26.7
1672;2019;4;2111300;São Luís;120;406974;433.7;85.9;27.2
1673;2019;4;2211001;Teresina;758;355470;349.2;80.4;26.5
1674;2019;4;2304400;Fortaleza;451;1034611;430.4;87.9;26.7
1675;2019;4;2408102;Natal;423;337029;470.8;81.5;27.4
1676;2019;4;2504009;Campina Grande;5;183901;87.9;84.2;24.7
1677;2019;4;2507507;João Pessoa;1332;377756;182.7;80.0;28.0
1678;2019;4;2611606;Recife;313;644213;290.8;85.3;26.6
1679;2019;4;2704302;Maceió;275;403096;154.2;78.0;26.7
1680;2019;4;2800308;Aracaju;72;267071;124.4;66.1;27.9
1681;2019;4;2905701;Camaçari;48;177233;26.6;74.3;26.3
1682;2019;4;2910800;Feira de Santana;836;288378;25.3;79.6;25.4
1683;2019;4;2927408;Salvador;107;1212383;228.7;75.2;28.6
1684;2019;4;3106200;Belo Horizonte;29931;1027170;84.5;66.6;23.6
1685;2019;4;3136702;Juiz de Fora;1352;267747;175.0;85.9;21.4
1686;2019;4;3143302;Montes Claros;1458;180227;41.3;70.0;25.2
1687;2019;4;3170206;Uberlândia;5732;336870;460.4;73.8;23.3
1688;2019;4;3304557;Rio de Janeiro;3054;2920214;90.6;74.2;26.7
1689;2019;4;3304904;São Gonçalo;105;413779;139.6;83.7;27.0
1690;2019;4;3518800;Guarulhos;1414;515164;158.8;73.7;21.9
1691;2019;4;3552205;Sorocaba;219;307419;175.6;81.3;23.1
1692;2019;4;4106902;Curitiba;18;789846;119.3;81.5;19.9
1693;2019;4;4113700;Londrina;539;247287;28.9;78.7;24.0
1694;2019;4;4115200;Maringá;184;180117;60.1;70.4;24.1
1695;2019;4;4205407;Florianópolis;7;285000;69.1;78.9;23.9
1696;2019;4;4305108;Caxias do Sul;0;220438;187.2;85.7;18.5
1697;2019;4;4314902;Porto Alegre;119;687679;241.1;81.0;22.0
1698;2019;4;5002704;Campo Grande;4993;392791;153.8;60.1;21.4
1699;2019;4;5103403;Cuiabá;63;279657;272.1;78.9;27.1
1700;2019;4;5208707;Goiânia;3093;655531;213.1;70.2;25.2
1701;2019;4;5300108;Brasília;4107;1172689;311.9;78.2;21.9
1702;2019;5;1100205;Porto Velho;10;203556;406.8;87.2;25.6
1703;2019;5;1302603;Manaus;33;738012;313.4;82.5;27.4
1704;2019;5;1501402;Belém;18;528989;349.0;87.7;27.1
1705;2019;5;2111300;São Luís;166;406974;226.7;85.9;27.2
1706;2019;5;2211001;Teresina;825;355470;56.8;80.4;26.5
1707;2019;5;2304400;Fortaleza;463;1034611;353.4;84.6;27.1
1708;2019;5;2408102;Natal;885;337029;206.7;79.6;27.6
1709;2019;5;2504009;Campina Grande;9;183901;29.0;84.4;24.4
1710;2019;5;2507507;João Pessoa;1633;377756;204.5;77.2;27.9
1711;2019;5;2611606;Recife;475;644213;213.5;87.2;26.1
1712;2019;5;2704302;Maceió;466;403096;158.9;79.8;26.7
1713;2019;5;2800308;Aracaju;181;267071;173.9;67.5;27.4
1714;2019;5;2905701;Camaçari;137;177233;26.6;74.3;26.3
1715;2019;5;2910800;Feira de Santana;1299;288378;25.3;79.6;25.4
1716;2019;5;2927408;Salvador;260;1212383;240.6;75.2;28.6
1717;2019;5;3106200;Belo Horizonte;30888;1027170;43.2;65.8;22.3
1718;2019;5;3136702;Juiz de Fora;2021;267747;22.2;84.0;19.9
1719;2019;5;3143302;Montes Claros;2483;180227;8.1;61.5;24.7
1720;2019;5;3170206;Uberlândia;3300;336870;460.4;73.8;23.3
1721;2019;5;3304557;Rio de Janeiro;3472;2920214;90.6;74.2;26.7
1722;2019;5;3304904;São Gonçalo;108;413779;152.6;83.3;26.4
1723;2019;5;3518800;Guarulhos;1909;515164;158.8;73.7;21.9
1724;2019;5;3552205;Sorocaba;203;307419;19.9;83.2;20.8
1725;2019;5;4106902;Curitiba;6;789846;206.0;85.2;17.8
1726;2019;5;4113700;Londrina;549;247287;100.6;83.1;21.1
1727;2019;5;4115200;Maringá;203;180117;68.3;75.2;21.5
1728;2019;5;4205407;Florianópolis;6;285000;69.1;84.1;21.8
1729;2019;5;4305108;Caxias do Sul;0;220438;214.5;88.9;15.9
1730;2019;5;4314902;Porto Alegre;126;687679;245.1;86.1;19.2
1731;2019;5;5002704;Campo Grande;3328;392791;153.8;60.1;21.4
1732;2019;5;5103403;Cuiabá;60;279657;87.7;75.4;25.2
1733;2019;5;5208707;Goiânia;3416;655531;51.7;63.4;24.6
1734;2019;5;5300108;Brasília;6581;1172689;76.9;70.2;21.4
1735;2019;6;1100205;Porto Velho;13;203556;406.8;87.2;25.6
1736;2019;6;1302603;Manaus;24;738012;57.1;75.6;28.1
1737;2019;6;1501402;Belém;11;528989;235.6;83.0;27.2
1738;2019;6;2111300;São Luís;89;406974;218.3;85.9;27.2
1739;2019;6;2211001;Teresina;478;355470;56.8;80.4;26.5
1740;2019;6;2304400;Fortaleza;410;1034611;206.1;80.1;26.7
1741;2019;6;2408102;Natal;918;337029;275.6;80.6;26.1
1742;2019;6;2504009;Campina Grande;9;183901;118.0;85.5;22.8
1743;2019;6;2507507;João Pessoa;1155;377756;659.6;81.3;25.9
1744;2019;6;2611606;Recife;401;644213;463.4;84.0;25.0
1745;2019;6;2704302;Maceió;557;403096;310.1;84.5;25.5
1746;2019;6;2800308;Aracaju;220;267071;241.9;71.2;25.7
1747;2019;6;2905701;Camaçari;102;177233;26.6;74.3;26.3
1748;2019;6;2910800;Feira de Santana;738;288378;25.3;79.6;25.4
1749;2019;6;2927408;Salvador;273;1212383;199.1;85.1;25.1
1750;2019;6;3106200;Belo Horizonte;9051;1027170;12.1;60.2;20.0
1751;2019;6;3136702;Juiz de Fora;597;267747;29.9;81.2;18.2
1752;2019;6;3143302;Montes Claros;669;180227;0.0;57.6;22.3
1753;2019;6;3170206;Uberlândia;1180;336870;460.4;73.8;23.3
1754;2019;6;3304557;Rio de Janeiro;1537;2920214;90.6;74.2;26.7
1755;2019;6;3304904;São Gonçalo;83;413779;7.5;75.9;26.4
1756;2019;6;3518800;Guarulhos;545;515164;158.8;73.7;21.9
1757;2019;6;3552205;Sorocaba;90;307419;19.9;79.9;20.2
1758;2019;6;4106902;Curitiba;9;789846;123.1;80.2;16.3
1759;2019;6;4113700;Londrina;328;247287;105.8;75.3;19.7
1760;2019;6;4115200;Maringá;152;180117;92.5;65.2;21.1
1761;2019;6;4205407;Florianópolis;6;285000;69.1;83.4;20.4
1762;2019;6;4305108;Caxias do Sul;0;220438;33.0;76.0;16.1
1763;2019;6;4314902;Porto Alegre;59;687679;44.4;80.9;18.3
1764;2019;6;5002704;Campo Grande;2248;392791;153.8;60.1;21.4
1765;2019;6;5103403;Cuiabá;37;279657;0.0;67.3;25.2
1766;2019;6;5208707;Goiânia;1940;655531;0.0;51.2;23.1
1767;2019;6;5300108;Brasília;2952;1172689;6.3;61.9;19.5
1768;2019;7;1100205;Porto Velho;13;203556;406.8;87.2;25.6
1769;2019;7;1302603;Manaus;20;738012;123.3;71.0;28.4
1770;2019;7;1501402;Belém;10;528989;159.3;81.9;27.2
1771;2019;7;2111300;São Luís;80;406974;107.4;85.9;27.2
1772;2019;7;2211001;Teresina;371;355470;8.4;80.4;26.5
1773;2019;7;2304400;Fortaleza;374;1034611;49.5;78.2;26.5
1774;2019;7;2408102;Natal;1041;337029;190.5;80.2;25.7
1775;2019;7;2504009;Campina Grande;4;183901;162.1;90.2;21.6
1776;2019;7;2507507;João Pessoa;1137;377756;354.7;81.9;25.4
1777;2019;7;2611606;Recife;431;644213;432.0;88.6;24.0
1778;2019;7;2704302;Maceió;684;403096;305.4;85.2;24.9
1779;2019;7;2800308;Aracaju;341;267071;383.6;72.9;25.2
1780;2019;7;2905701;Camaçari;109;177233;26.6;74.3;26.3
1781;2019;7;2910800;Feira de Santana;667;288378;25.3;79.6;25.4
1782;2019;7;2927408;Salvador;328;1212383;298.3;87.0;24.3
1783;2019;7;3106200;Belo Horizonte;4015;1027170;0.0;51.8;19.2
1784;2019;7;3136702;Juiz de Fora;273;267747;4.7;79.0;17.0
1785;2019;7;3143302;Montes Claros;451;180227;0.0;52.2;21.4
1786;2019;7;3170206;Uberlândia;1103;336870;460.4;73.8;23.3
1787;2019;7;3304557;Rio de Janeiro;914;2920214;90.6;74.2;26.7
1788;2019;7;3304904;São Gonçalo;40;413779;22.7;69.8;26.3
1789;2019;7;3518800;Guarulhos;284;515164;158.8;73.7;21.9
1790;2019;7;3552205;Sorocaba;45;307419;105.8;79.0;16.8
1791;2019;7;4106902;Curitiba;7;789846;12.4;75.8;14.5
1792;2019;7;4113700;Londrina;138;247287;65.7;67.1;18.2
1793;2019;7;4115200;Maringá;71;180117;34.3;60.8;19.1
1794;2019;7;4205407;Florianópolis;5;285000;69.1;80.2;17.4
1795;2019;7;4305108;Caxias do Sul;0;220438;88.1;76.6;12.0
1796;2019;7;4314902;Porto Alegre;19;687679;158.3;81.6;13.6
1797;2019;7;5002704;Campo Grande;1362;392791;153.8;60.1;21.4
1798;2019;7;5103403;Cuiabá;25;279657;0.0;60.8;23.8
1799;2019;7;5208707;Goiânia;1243;655531;0.2;44.3;22.4
1800;2019;7;5300108;Brasília;1248;1172689;0.0;50.8;19.1
1801;2019;8;1100205;Porto Velho;7;203556;406.8;87.2;25.6
1802;2019;8;1302603;Manaus;21;738012;47.4;66.5;29.0
1803;2019;8;1501402;Belém;16;528989;152.5;81.5;27.3
1804;2019;8;2111300;São Luís;99;406974;3.4;85.9;27.2
1805;2019;8;2211001;Teresina;276;355470;1.5;80.4;26.5
1806;2019;8;2304400;Fortaleza;344;1034611;18.7;73.0;26.6
1807;2019;8;2408102;Natal;407;337029;64.7;78.2;25.7
1808;2019;8;2504009;Campina Grande;3;183901;73.0;87.2;21.3
1809;2019;8;2507507;João Pessoa;949;377756;84.6;79.7;25.6
1810;2019;8;2611606;Recife;501;644213;183.0;84.9;24.1
1811;2019;8;2704302;Maceió;579;403096;211.6;85.6;24.8
1812;2019;8;2800308;Aracaju;194;267071;90.5;71.9;25.4
1813;2019;8;2905701;Camaçari;75;177233;26.6;74.3;26.3
1814;2019;8;2910800;Feira de Santana;583;288378;25.3;79.6;25.4
1815;2019;8;2927408;Salvador;203;1212383;121.3;83.5;24.3
1816;2019;8;3106200;Belo Horizonte;3828;1027170;0.1;54.4;20.7
1817;2019;8;3136702;Juiz de Fora;276;267747;15.3;76.4;16.9
1818;2019;8;3143302;Montes Claros;349;180227;0.4;51.4;23.1
1819;2019;8;3170206;Uberlândia;1041;336870;460.4;73.8;23.3
1820;2019;8;3304557;Rio de Janeiro;723;2920214;90.6;74.2;26.7
1821;2019;8;3304904;São Gonçalo;42;413779;6.0;56.0;27.0
